train_loss,train_acc,train_f1,train_recall,train_precision,val_loss,val_acc,val_f1,val_recall,val_precision,test_loss,test_acc,test_f1,test_recall,test_precision
0.9592667223495942,0.5149643053267435,0.4848027624849089,0.45083860831599454,0.6063316669406131,0.7809499010176915,0.6623959000640615,0.643662013135394,0.6304050307834073,0.6701383201383201,0.9592667223495942,0.5149643053267435,0.4848027624849089,0.6381849670031804,0.6618779823588737
0.7503498329124825,0.6530752333882482,0.6654994846489198,0.6413399205069478,0.697384211693424,0.7720667793965705,0.6860986547085202,0.6537374319609538,0.6244174064305095,0.7559365076111296,0.7503498329124825,0.6530752333882482,0.6654994846489198,0.6692011920438006,0.7825150088155869
0.7088398923683157,0.6890444810543658,0.7010270617226869,0.6749080030538716,0.7374256958337494,0.742475748976783,0.6989109545163357,0.6905829931768857,0.6582009070535154,0.7466643611670021,0.7088398923683157,0.6890444810543658,0.7010270617226869,0.696037963668846,0.7628437696687396
0.6982953533395216,0.7086765513454146,0.7180828938580478,0.6927274875288797,0.7532524191044558,0.7053590368984453,0.6771300448430493,0.6981364452614208,0.6767246373104202,0.7399120496779664,0.6982953533395216,0.7086765513454146,0.7180828938580478,0.7018823357282017,0.7429559785408686
0.6602234982720226,0.721169686985173,0.7303055000972937,0.7052485437614434,0.7655532948491564,0.7382948074985267,0.6937860345932095,0.7090957377159522,0.6863513669035163,0.7453684981433484,0.6602234982720226,0.721169686985173,0.7303055000972937,0.7021306165823457,0.7449929334368693
0.6387180561068857,0.7335255354200988,0.7389151674062876,0.7162323654832602,0.7701836471165903,0.7514224446824064,0.6841768097373478,0.7027297909981459,0.6745139904233203,0.7513733939641308,0.6387180561068857,0.7335255354200988,0.7389151674062876,0.7078642394560338,0.7559530974925354
0.6099152563234156,0.7421746293245469,0.7467951168037431,0.7217161188487928,0.7811793710033027,0.7447142876872835,0.7021140294682896,0.7090453324554927,0.6810066329388054,0.748552463788744,0.6099152563234156,0.7421746293245469,0.7467951168037431,0.7122471565751072,0.7667377701519046
0.5982172131009823,0.7609829763866007,0.7622169076528387,0.7385228534722184,0.79323347920098,0.7531548562552541,0.6893017296604741,0.7058209544439529,0.6764868365961453,0.7530741311284029,0.5982172131009823,0.7609829763866007,0.7622169076528387,0.7129883798831057,0.7595088138341349
