,number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_Dropout,params_In_Channel,params_MODEL_NAME_CNN,params_MODEL_NAME_MLP,params_cleassifier,params_focal_gamma,params_learning_rate,params_loss,params_num_warmup_steps_divide,params_optimizer,state
0,0,0.24328722538649308,2024-01-22 10:46:40.468205,2024-01-22 10:53:09.543713,0 days 00:06:29.075508,4,0.2,4.0,bert-base-uncased,,cnn,,0.006022479548149778,cross_entropy,7,AdamW,COMPLETE
1,1,0.24328722538649308,2024-01-22 10:53:09.572399,2024-01-22 10:59:37.267726,0 days 00:06:27.695327,8,0.2,4.0,xlm-roberta-base,,cnn,,0.00797201231725286,cross_entropy,11,AdamW,COMPLETE
2,2,0.24328722538649308,2024-01-22 10:59:37.295760,2024-01-22 11:07:33.702536,0 days 00:07:56.406776,4,0.30000000000000004,1.0,bert-base-uncased,,cnn,,0.009332977733493689,cross_entropy,12,RMSprop,COMPLETE
3,3,0.24328722538649308,2024-01-22 11:07:33.730178,2024-01-22 11:16:22.596982,0 days 00:08:48.866804,4,0.2,2.0,xlm-roberta-base,,cnn,2.0,0.009170124054713034,focal,6,Adam,COMPLETE
4,4,0.24328722538649308,2024-01-22 11:16:22.619729,2024-01-22 11:21:33.185936,0 days 00:05:10.566207,8,0.5,,,xlm-roberta-base,mlp,,0.002466589998130707,cross_entropy,7,RMSprop,COMPLETE
5,5,0.24328722538649308,2024-01-22 11:21:33.214952,2024-01-22 11:26:26.389760,0 days 00:04:53.174808,8,0.2,2.0,vinai/bertweet-base,,cnn,3.0,0.004732932523046434,focal,3,Adam,COMPLETE
6,6,0.24328722538649308,2024-01-22 11:26:26.417870,2024-01-22 11:32:04.293878,0 days 00:05:37.876008,4,0.30000000000000004,,,vinai/bertweet-base,mlp,4.0,0.002679404490269594,focal,4,RMSprop,COMPLETE
7,7,0.24328722538649308,2024-01-22 11:32:04.334705,2024-01-22 11:36:36.558784,0 days 00:04:32.224079,8,0.1,,,roberta-base,mlp,,0.00825550108528366,cross_entropy,14,Adam,COMPLETE
8,8,0.24328722538649308,2024-01-22 11:36:36.579844,2024-01-22 11:42:52.046341,0 days 00:06:15.466497,8,0.30000000000000004,2.0,xlm-roberta-base,,cnn,,0.0010222488453372567,cross_entropy,10,AdamW,COMPLETE
9,9,0.24328722538649308,2024-01-22 11:42:52.069633,2024-01-22 11:48:02.124438,0 days 00:05:10.054805,4,0.1,,,xlm-roberta-base,mlp,,0.0006287423117931487,cross_entropy,11,SGD,COMPLETE
