train_loss,train_acc,train_f1,train_recall,train_precision,val_loss,val_acc,val_f1,val_recall,val_precision,test_loss,test_acc,test_f1,test_recall,test_precision
1.094371336983299,0.46252059308072485,0.30812872152426457,0.3377255226758707,0.32781884292035485,1.0420866450080482,0.5451633568225497,0.2665223459580022,0.32494122249929275,0.27638628266840715,1.0193822521078006,0.5672215108834827,0.2680626296925108,0.32828447339847994,0.28847342044440377
1.0344823311148994,0.5133168588687534,0.31961222938055545,0.3351661479080168,0.6334565318078526,0.9895294430615652,0.5432415118513774,0.3194776370806334,0.3462829275813195,0.3054651493302499,0.9584907945769522,0.5685019206145967,0.33253022499322304,0.35673977560622516,0.3199041467752504
0.9407923311273323,0.5632894014277869,0.509218843523669,0.46535309454204726,0.6616668863217666,0.8825036595239664,0.6053811659192825,0.6386030424339124,0.6012442351649863,0.7046054372993907,0.8504068886532503,0.6574903969270166,0.6970949687338694,0.6698613748546522,0.7385635922949355
0.826310287082935,0.6313838550247117,0.6371801321090392,0.6024880251651007,0.6931659681321763,0.8028727792717917,0.6566303651505445,0.6529043642301388,0.6201130951507575,0.710104057199453,0.7663125768875527,0.6914212548015365,0.7011101237302668,0.6710636911774898,0.746120614496428
0.7707520626661282,0.6440142778693025,0.6517444662157078,0.6190575790888451,0.701658857725429,0.7695565022089902,0.6483023702754644,0.6602139990661848,0.626229736764719,0.7125385140715329,0.7223997379050535,0.6965428937259923,0.7151995951934588,0.687062967326603,0.7530609778651337
0.7436267081719712,0.6698242723778144,0.6779094281700736,0.6468606018724004,0.722455772312878,0.7553716080306131,0.6764894298526586,0.6612744672468763,0.6274223764326416,0.7329612429501441,0.6950913887956868,0.7240717029449424,0.7171600216914625,0.6855602528857778,0.7781917799808933
0.7223395668890763,0.6872597473915432,0.6944239885122032,0.6631496078721469,0.7395347357420622,0.7424636718714633,0.6803331197950032,0.6800431692062476,0.6450908967813288,0.7360059350215044,0.6766265223703116,0.7215108834827144,0.7270019558834667,0.6963022000446631,0.7718302416179937
0.7048015646485102,0.6889071938495333,0.6976389098907138,0.6668122905223232,0.7426607434247844,0.7326592855022082,0.6675208199871877,0.6793014895807014,0.6466413283496281,0.7299377065031057,0.6687394537488975,0.6991037131882202,0.7206515549447539,0.6943007523428896,0.7566958764435828
