,number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_Dropout,params_In_Channel,params_MODEL_NAME_CNN,params_MODEL_NAME_MLP,params_cleassifier,params_focal_gamma,params_learning_rate,params_loss,params_num_warmup_steps_divide,params_optimizer,state
0,0,0.24328722538649308,2024-01-23 12:33:41.900845,2024-01-23 12:38:19.365000,0 days 00:04:37.464155,4,0.1,,,roberta-base,mlp,1.0,0.004507626835994607,focal,4,SGD,COMPLETE
1,1,0.24328722538649308,2024-01-23 12:38:19.398521,2024-01-23 12:43:55.844441,0 days 00:05:36.445920,4,0.5,,,vinai/bertweet-base,mlp,3.0,0.00905829591703127,focal,3,RMSprop,COMPLETE
2,2,0.24328722538649308,2024-01-23 12:43:55.866053,2024-01-23 12:53:12.567505,0 days 00:09:16.701452,4,0.30000000000000004,2.0,xlm-roberta-base,,cnn,5.0,0.003351141584909673,focal,12,AdamW,COMPLETE
3,3,0.24328722538649308,2024-01-23 12:53:12.590854,2024-01-23 12:58:34.163847,0 days 00:05:21.572993,4,0.30000000000000004,,,roberta-base,mlp,,0.00924203842103886,cross_entropy,12,RMSprop,COMPLETE
4,4,0.2656032183678752,2024-01-23 12:58:34.196452,2024-01-23 13:03:07.593764,0 days 00:04:33.397312,4,0.2,,,bert-base-uncased,mlp,3.0,0.003777455827413214,focal,2,SGD,COMPLETE
5,5,0.24328722538649308,2024-01-23 13:03:07.614657,2024-01-23 13:07:14.055212,0 days 00:04:06.440555,8,0.5,,,bert-base-uncased,mlp,,0.007186221328476882,cross_entropy,3,RMSprop,COMPLETE
6,6,0.24328722538649308,2024-01-23 13:07:14.076311,2024-01-23 13:12:55.018374,0 days 00:05:40.942063,4,0.4,,,vinai/bertweet-base,mlp,1.0,0.0017001848833236922,focal,11,RMSprop,COMPLETE
7,7,0.1644144144144144,2024-01-23 13:12:55.096805,2024-01-23 13:17:25.399092,0 days 00:04:30.302287,4,0.4,,,xlm-roberta-base,mlp,,0.008225224914572588,cross_entropy,7,AdamW,PRUNED
8,8,0.5103645031218785,2024-01-23 13:17:25.682705,2024-01-23 13:25:51.979683,0 days 00:08:26.296978,4,0.5,,,xlm-roberta-base,mlp,1.0,0.003938629468659758,focal,2,Adam,COMPLETE
9,9,0.24328722538649308,2024-01-23 13:25:52.002317,2024-01-23 13:31:25.820704,0 days 00:05:33.818387,4,0.4,,,roberta-base,mlp,1.0,0.005726748978116114,focal,7,RMSprop,COMPLETE
