,number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_Dropout,params_In_Channel,params_MODEL_NAME_CNN,params_MODEL_NAME_MLP,params_cleassifier,params_focal_gamma,params_learning_rate,params_loss,params_num_warmup_steps_divide,params_optimizer,state
0,0,0.7002951899503623,2024-01-23 19:56:29.283028,2024-01-23 20:16:52.770436,0 days 00:20:23.487408,4,0.4,3.0,vinai/bertweet-base,,cnn,,0.004325771770440407,cross_entropy,7,SGD,COMPLETE
1,1,0.24328722538649308,2024-01-23 20:16:52.798604,2024-01-23 20:22:12.257969,0 days 00:05:19.459365,4,0.2,,,roberta-base,mlp,,0.008754486873149982,cross_entropy,14,RMSprop,COMPLETE
2,2,0.24328722538649308,2024-01-23 20:22:12.296533,2024-01-23 20:27:48.456827,0 days 00:05:36.160294,4,0.1,,,roberta-base,mlp,2.0,0.0015210947757872853,focal,12,RMSprop,COMPLETE
3,3,0.24328722538649308,2024-01-23 20:27:48.479954,2024-01-23 20:34:27.020311,0 days 00:06:38.540357,8,0.1,,,bert-base-uncased,mlp,,0.0019815219581946417,cross_entropy,9,Adam,COMPLETE
4,4,0.24328722538649308,2024-01-23 20:34:27.044838,2024-01-23 20:46:54.315723,0 days 00:12:27.270885,4,0.30000000000000004,,,xlm-roberta-base,mlp,,0.004444012974428197,cross_entropy,3,Adam,COMPLETE
5,5,0.24328722538649308,2024-01-23 20:46:54.339449,2024-01-23 20:52:26.661576,0 days 00:05:32.322127,8,0.4,,,microsoft/deberta-base,mlp,5.0,0.006069271568428654,focal,4,SGD,COMPLETE
6,6,0.6289490410782694,2024-01-23 20:52:26.684388,2024-01-23 21:01:03.973042,0 days 00:08:37.288654,8,0.5,4.0,vinai/bertweet-base,,cnn,,0.003147594006765232,cross_entropy,15,SGD,PRUNED
7,7,0.41081686313814275,2024-01-23 21:01:03.998963,2024-01-23 21:09:32.524859,0 days 00:08:28.525896,8,0.4,,,xlm-roberta-base,mlp,,0.008926354894591738,cross_entropy,13,SGD,PRUNED
8,8,0.24328722538649308,2024-01-23 21:09:32.759625,2024-01-23 21:18:17.421251,0 days 00:08:44.661626,4,0.4,,,xlm-roberta-base,mlp,,0.004754294660761484,cross_entropy,7,AdamW,COMPLETE
9,9,0.5317439051184488,2024-01-23 21:18:17.444320,2024-01-23 21:26:03.625085,0 days 00:07:46.180765,8,0.4,,,vinai/bertweet-base,mlp,,0.0049110906496187086,cross_entropy,7,SGD,PRUNED
10,10,0.6691008540447174,2024-01-23 21:26:03.655318,2024-01-23 21:33:01.301390,0 days 00:06:57.646072,4,0.5,1.0,vinai/bertweet-base,,cnn,1.0,0.00024642846637250564,focal,10,AdamW,COMPLETE
11,11,0.5136819951831094,2024-01-23 21:33:01.334375,2024-01-23 21:42:45.096123,0 days 00:09:43.761748,4,0.5,1.0,vinai/bertweet-base,,cnn,1.0,0.00021644036698597238,focal,10,AdamW,COMPLETE
12,12,0.24328722538649308,2024-01-23 21:42:45.138613,2024-01-23 21:49:08.626912,0 days 00:06:23.488299,4,0.5,1.0,vinai/bertweet-base,,cnn,4.0,0.007033591396226198,focal,6,AdamW,COMPLETE
13,13,0.24328722538649308,2024-01-23 21:49:08.664788,2024-01-23 21:55:40.642852,0 days 00:06:31.978064,4,0.30000000000000004,3.0,bert-base-uncased,,cnn,1.0,0.0006520766340654912,focal,10,AdamW,COMPLETE
14,14,0.24328722538649308,2024-01-23 21:55:40.673427,2024-01-23 22:01:32.508942,0 days 00:05:51.835515,4,0.5,3.0,xlm-roberta-base,,cnn,3.0,0.0030085267875923118,focal,5,SGD,COMPLETE
15,15,0.24328722538649308,2024-01-23 22:01:32.553945,2024-01-23 22:08:38.134182,0 days 00:07:05.580237,4,0.4,5.0,roberta-base,,cnn,2.0,0.0069139953806052964,focal,11,AdamW,COMPLETE
16,16,0.24328722538649308,2024-01-23 22:08:38.155155,2024-01-23 22:15:17.114174,0 days 00:06:38.959019,4,0.30000000000000004,2.0,vinai/bertweet-base,,cnn,,0.0032109681839000803,cross_entropy,8,Adam,COMPLETE
17,17,0.24328722538649308,2024-01-23 22:15:17.136118,2024-01-23 22:21:15.524334,0 days 00:05:58.388216,4,0.2,2.0,vinai/bertweet-base,,cnn,3.0,0.001740845399697944,focal,8,RMSprop,COMPLETE
18,18,0.6088811643256592,2024-01-23 22:21:15.556663,2024-01-23 22:32:07.939025,0 days 00:10:52.382362,4,0.5,5.0,bert-base-uncased,,cnn,,0.006053796650588069,cross_entropy,2,SGD,PRUNED
19,19,0.24328722538649308,2024-01-23 22:32:08.034834,2024-01-23 22:38:40.315999,0 days 00:06:32.281165,4,0.4,2.0,roberta-base,,cnn,1.0,0.009901639847233842,focal,11,AdamW,COMPLETE
