train_loss,train_acc,train_f1,train_recall,train_precision,val_loss,val_acc,val_f1,val_recall,val_precision,test_loss,test_acc,test_f1,test_recall,test_precision,semeval_climate_loss,semeval_climate_acc,semeval_climate_f1,semeval_climate_recall,semeval_climate_precision,semeval_abortion_loss,semeval_abortion_acc,semeval_abortion_f1,semeval_abortion_recall,semeval_abortion_precision
1.0554519109448386,0.5941790225151016,0.2534886263376706,0.3346065861748011,0.3561650468982282,0.9826905642019208,0.5771941063420885,0.2500581112222499,0.3362233028701165,0.46984637370489457,0.9582671792915715,0.5915492957746479,0.2515567883024434,0.3353333333333333,0.5302544366046611,1.163041143916374,0.727810650887574,0.2808219178082192,0.3333333333333333,0.242603550295858,1.1915092144693646,0.16428571428571428,0.09406952965235173,0.3333333333333333,0.05476190476190476
0.8882083424757236,0.6385227896760022,0.5615357846890933,0.5219096077098397,0.7100025583176627,0.8056458308721137,0.6265214606021781,0.6666419143783707,0.6452271862354895,0.7434625862649598,0.7497044109627414,0.6229193341869398,0.6859130682714237,0.6777441110110041,0.7444372807724485,1.718006573444189,0.2603550295857988,0.17631253207740846,0.33998521803399856,0.23092057574816197,1.3836427084037235,0.2857142857142857,0.19068436117616447,0.22881680852695344,0.2164283711802635
0.7457113955671122,0.6670785282811642,0.6833129043887766,0.6515500349272522,0.7307187857140583,0.7618347290912857,0.683536194746957,0.681176086953906,0.6404049949928098,0.7527386436483444,0.6882050965467225,0.7125480153649167,0.7258437497186544,0.6930636911774898,0.7727032603903874,1.9944664087406425,0.30177514792899407,0.2014567582518901,0.38654841093865483,0.24732142857142858,1.5542914850371226,0.30357142857142855,0.20299265951439863,0.24860056744114714,0.2249421507733528
0.7062326836492304,0.685063152114223,0.7000543569429002,0.6719266296731196,0.741342357868148,0.7643948592950621,0.6957078795643818,0.6970212417830842,0.6607815802364378,0.755392346650034,0.6900508718188766,0.7099871959026889,0.7244563446058389,0.6971013314235991,0.7609504132231404,2.171748216762099,0.25443786982248523,0.17534082397003745,0.36486819413648686,0.23237639553429026,1.583709681034088,0.35714285714285715,0.2294987745895417,0.2695728855149145,0.24038919507382459
0.6904184853577273,0.7022240527182867,0.7133067063314898,0.6863034419730059,0.7512823634050868,0.7658649861736371,0.6969891095451634,0.7037435822311512,0.6697880915727673,0.7587904465298786,0.6928672727502292,0.706145966709347,0.7274861532342776,0.7031577917927629,0.7612135799215282,2.2429959732432696,0.25443786982248523,0.17567931127253159,0.36486819413648686,0.23596349973161568,1.5351495930126735,0.375,0.22701618387052902,0.25097768576029444,0.23199999999999998
0.6826557522319474,0.7101867105985722,0.7211580442777433,0.6942315567566286,0.7591752538717224,0.7660495894377494,0.6982703395259449,0.6951265621341021,0.6596714443121618,0.7531492479480283,0.6846560927779626,0.7291933418693982,0.7309453053596536,0.701559529034891,0.7742985851454071,2.1161553111187246,0.2603550295857988,0.17186919360832406,0.28479921162847993,0.2265181977523456,1.540342447587422,0.34285714285714286,0.2402245873952232,0.2846100759144237,0.5753190164954871
0.6678984434963222,0.7219934102141681,0.7281303978859714,0.7001779744815692,0.7675733062436918,0.7991164877839253,0.7046764894298526,0.6964584040716365,0.658527827781235,0.7614635109397501,0.7152525273311283,0.7266325224071702,0.7307313175816869,0.7007213097080726,0.7743244139865973,2.304910196814426,0.2781065088757396,0.18689442990310878,0.34811529933481156,0.24135802469135803,1.6533993669918605,0.325,0.23345683048200214,0.28675715052526646,0.5751502297631673
0.6552956430323296,0.7294069192751236,0.7378873892155252,0.7120321964341118,0.7742229518682163,0.7711303909797498,0.6675208199871877,0.6914357668496418,0.6682557406727957,0.7444396853397164,0.713114725459186,0.6754161331626121,0.7125716413177462,0.6998034667837149,0.7466420063564762,2.441780533901481,0.16568047337278108,0.12225169466548776,0.2966247844296625,0.22192069953263982,1.4033281185797282,0.4785714285714286,0.30296345792894763,0.318894256575416,0.5950123342584027
